@relation custofazenda
@attribute 'Ref_Date'	 {'01','02','03','04'}
@attribute 'GEO'  {'Nova Scotia','Western Canada','Manitoba','Canada','Ontario','Quebec','Eastern Canada','Prince Edward Island','Newfoundland and Labrador','New Brunswick','Alberta','British Columbia','Saskatchewan'}
@attribute 'custo'  {'Other fertilizers','Depreciation on machinery and motor vehicles','Farm input total','Machine repairs','Machinery fuel','General business costs', 'Poultry','Grain feed','Cash wages in Crop production','Crop production','Fertilizer','Prepared feed','Animalrelated custom work','Machinery and motor vehicles','Depreciation on machinery','Commercial seed and plant','Depreciation on motor vehicles','Pesticides','Production insurance','Cash wages in animal production','Stabilization premiums','Croprelated custom work','Nitrogen fertilizers','Twine wire and containers','Commercial feed','Veterinary fees and drugs','Livestock purchases','Cattle','Buldings','Animal production','Hogs'}
@data
'04',Manitoba,'Prepared feed'
'01',Manitoba,'Prepared feed'
'02',Manitoba,'Prepared feed'
'03',Manitoba,'Prepared feed'
'04',Manitoba,'Prepared feed'
'01',Manitoba,'Grain feed'
'02',Manitoba,'Grain feed'
'03',Manitoba,'Grain feed'
'04',Manitoba,'Grain feed'
'01',Manitoba,'Grain feed'
'02',Manitoba,'Grain feed'
'03',Manitoba,'Grain feed'
'04',Manitoba,'Grain feed'
'01',Manitoba,'Grain feed'
'02',Manitoba,'Grain feed'
'03',Manitoba,'Grain feed'
'04',Manitoba,'Grain feed'
'01',Manitoba,'Grain feed'
'02',Manitoba,'Grain feed'
'03',Manitoba,'Grain feed'
'04',Manitoba,'Grain feed'
'01',Manitoba,'Grain feed'
'02',Manitoba,'Grain feed'
'03',Manitoba,'Grain feed'
'04',Manitoba,'Grain feed'
'01',Manitoba,'Grain feed'
'02',Manitoba,'Grain feed'
'03',Manitoba,'Grain feed'
'04',Manitoba,'Grain feed'
'01',Manitoba,'Grain feed'
'02',Manitoba,'Grain feed'
'03',Manitoba,'Grain feed'
'04',Manitoba,'Grain feed'
'01',Manitoba,'Grain feed'
'02',Manitoba,'Grain feed'
'03',Manitoba,'Grain feed'
'04',Manitoba,'Grain feed'
'01',Manitoba,'Grain feed'
'02',Manitoba,'Grain feed'
'03',Manitoba,'Grain feed'
'04',Manitoba,'Grain feed'
'01',Manitoba,'Grain feed'
'02',Manitoba,'Grain feed'
'03',Manitoba,'Grain feed'
'04',Manitoba,'Grain feed'
'01',Manitoba,'Grain feed'
'02',Manitoba,'Grain feed'
'03',Manitoba,'Grain feed'
'04',Manitoba,'Grain feed'
'01',Manitoba,'Veterinary fees and drugs'
'02',Manitoba,'Veterinary fees and drugs'
'03',Manitoba,'Veterinary fees and drugs'
'04',Manitoba,'Veterinary fees and drugs'
'01',Manitoba,'Veterinary fees and drugs'
'02',Manitoba,'Veterinary fees and drugs'
'03',Manitoba,'Veterinary fees and drugs'
'04',Manitoba,'Veterinary fees and drugs'
'01',Manitoba,'Veterinary fees and drugs'
'02',Manitoba,'Veterinary fees and drugs'
'03',Manitoba,'Veterinary fees and drugs'
'04',Manitoba,'Veterinary fees and drugs'
'01',Manitoba,'Veterinary fees and drugs'
'02',Manitoba,'Veterinary fees and drugs'
'03',Manitoba,'Veterinary fees and drugs'
'04',Manitoba,'Veterinary fees and drugs'
'01',Manitoba,'Veterinary fees and drugs'
'02',Manitoba,'Veterinary fees and drugs'
'03',Manitoba,'Veterinary fees and drugs'
'04',Manitoba,'Veterinary fees and drugs'
'01',Manitoba,'Veterinary fees and drugs'
'02',Manitoba,'Veterinary fees and drugs'
'03',Manitoba,'Veterinary fees and drugs'
'04',Manitoba,'Veterinary fees and drugs'
'01',Manitoba,'Veterinary fees and drugs'
'02',Manitoba,'Veterinary fees and drugs'
'03',Manitoba,'Veterinary fees and drugs'
'04',Manitoba,'Veterinary fees and drugs'
'01',Manitoba,'Veterinary fees and drugs'
'02',Manitoba,'Veterinary fees and drugs'
'03',Manitoba,'Veterinary fees and drugs'
'04',Manitoba,'Veterinary fees and drugs'
'01',Manitoba,'Veterinary fees and drugs'
'02',Manitoba,'Veterinary fees and drugs'
'03',Manitoba,'Veterinary fees and drugs'
'04',Manitoba,'Veterinary fees and drugs'
'01',Manitoba,'Veterinary fees and drugs'
'02',Manitoba,'Veterinary fees and drugs'
'03',Manitoba,'Veterinary fees and drugs'
'04',Manitoba,'Veterinary fees and drugs'
'01',Manitoba,'Veterinary fees and drugs'
'02',Alberta,'Cash wages in Crop production'
'03',Alberta,'Cash wages in Crop production'
'04',Alberta,'Cash wages in Crop production'
'01',Alberta,'Cash wages in Crop production'
'02',Alberta,'Cash wages in Crop production'
'03',Alberta,'Cash wages in Crop production'
'04',Alberta,'Cash wages in Crop production'
'01',Alberta,'Cash wages in Crop production'
'02',Alberta,'Cash wages in Crop production'
'03',Alberta,'Cash wages in Crop production'
'04',Alberta,'Cash wages in Crop production'
'01',Alberta,'Cash wages in Crop production'
'02',Alberta,'Cash wages in Crop production'
'03',Alberta,'Cash wages in Crop production'
'04',Alberta,'Cash wages in Crop production'
'01',Alberta,'Cash wages in Crop production'
'02',Alberta,'Cash wages in Crop production'
'03',Alberta,'Cash wages in Crop production'
'04',Alberta,'Cash wages in Crop production'
'01',Alberta,'Cash wages in Crop production'
'02',Alberta,'Cash wages in Crop production'
'03',Alberta,'Cash wages in Crop production'
'04',Alberta,'Cash wages in Crop production'
'01',Alberta,'Cash wages in Crop production'
'02',Alberta,'Cash wages in Crop production'
'03',Alberta,'Cash wages in Crop production'
'04',Alberta,'Cash wages in Crop production'
'01',Alberta,'Croprelated custom work'
'02',Alberta,'Croprelated custom work'
'03',Alberta,'Croprelated custom work'
'04',Alberta,'Croprelated custom work'
'01',Alberta,'Croprelated custom work'
'02',Alberta,'Croprelated custom work'
'03',Alberta,'Croprelated custom work'
'04',Alberta,'Croprelated custom work'
'01',Alberta,'Croprelated custom work'
'02',Alberta,'Croprelated custom work'
'03',Alberta,'Croprelated custom work'
'04',Alberta,'Croprelated custom work'
'01',Alberta,'Croprelated custom work'
'02',Alberta,'Croprelated custom work'
'03',Alberta,'Croprelated custom work'
'04',Alberta,'Croprelated custom work'
'01',Alberta,'Croprelated custom work'
'02',Alberta,'Croprelated custom work'
'03',Alberta,'Croprelated custom work'
'04',Alberta,'Croprelated custom work'
'01',Alberta,'Croprelated custom work'
'02',Alberta,'Croprelated custom work'
'03',Alberta,'Croprelated custom work'
'04',Alberta,'Croprelated custom work'
'01',Alberta,'Croprelated custom work'
'02',Alberta,'Croprelated custom work'
'03',Alberta,'Croprelated custom work'
'04',Alberta,'Croprelated custom work'
'01',Alberta,'Croprelated custom work'
'02',Alberta,'Croprelated custom work'
'03',Alberta,'Croprelated custom work'
'04',Alberta,'Croprelated custom work'
'01',Alberta,'Croprelated custom work'
'02',Alberta,'Croprelated custom work'
'03',Alberta,'Croprelated custom work'
'04',Alberta,'Croprelated custom work'
'01',Alberta,'Croprelated custom work'
'02',Alberta,'Croprelated custom work'
'03',Alberta,'Croprelated custom work'
'04',Alberta,'Croprelated custom work'
'01',Alberta,'Croprelated custom work'
'02',Alberta,'Croprelated custom work'
'03',Alberta,'Croprelated custom work'
'04',Alberta,'Croprelated custom work'
'01',Alberta,'Animal production'
'02',Alberta,'Animal production'
'03',Alberta,'Animal production'
'04',Alberta,'Animal production'
'01',Alberta,'Animal production'
'02',Alberta,'Animal production'
'03',Alberta,'Animal production'
'04',Alberta,'Animal production'
'01',Alberta,'Animal production'
'02',Alberta,'Animal production'
'03',Alberta,'Animal production'
'04',Alberta,'Animal production'
'01',Alberta,'Animal production'
'02',Alberta,'Animal production'
'03',Alberta,'Animal production'
'04',Alberta,'Animal production'
'01',Alberta,'Animal production'
'02',Alberta,'Animal production'
'03',Alberta,'Animal production'
'04',Alberta,'Animal production'
'01',Alberta,'Animal production'
'02',Alberta,'Animal production'
'03',Alberta,'Animal production'
'04',Alberta,'Animal production'
'01',Alberta,'Animal production'
'02',Alberta,'Animal production'
'03',Alberta,'Animal production'
'04',Alberta,'Animal production'
'01',Alberta,'Animal production'
'02',Alberta,'Animal production'
'03',Alberta,'Animal production'
'04',Alberta,'Animal production'
'01',Alberta,'Animal production'
'02',Alberta,'Animal production'
'03',Alberta,'Animal production'
'04',Alberta,'Animal production'
'01',Alberta,'Animal production'
'02',Alberta,'Animal production'
'03',Alberta,'Animal production'
'04',Alberta,'Animal production'
'01',Alberta,'Animal production'
'02',Alberta,'Animal production'
'03',Alberta,'Animal production'
'04',Alberta,'Animal production'
'01',Alberta,'Livestock purchases'
'02',Alberta,'Livestock purchases'
'03',Alberta,'Livestock purchases'
'04',Alberta,'Livestock purchases'
'01',Alberta,'Livestock purchases'
'02',Alberta,'Livestock purchases'
'03',Alberta,'Livestock purchases'
'04',Alberta,'Livestock purchases'
'01',Alberta,'Livestock purchases'
'02',Alberta,'Livestock purchases'
'03',Alberta,'Livestock purchases'
'04',Alberta,'Livestock purchases'
'01',Alberta,'Livestock purchases'
'02',Alberta,'Livestock purchases'
'03',Alberta,'Livestock purchases'
'04',Alberta,'Livestock purchases'
'01',Alberta,'Livestock purchases'
'02',Alberta,'Livestock purchases'
'03',Alberta,'Livestock purchases'
'04',Alberta,'Livestock purchases'
'01',Alberta,'Livestock purchases'
'02',Alberta,'Livestock purchases'
'03',Alberta,'Livestock purchases'
'04',Alberta,'Livestock purchases'
'01',Alberta,'Livestock purchases'
'02',Alberta,'Livestock purchases'
'03',Alberta,'Livestock purchases'
'04',Alberta,'Livestock purchases'
'01',Alberta,'Livestock purchases'
'02',Alberta,'Livestock purchases'
'03',Alberta,'Livestock purchases'
'04',Alberta,'Livestock purchases'
'01',Alberta,'Livestock purchases'
'02',Alberta,'Livestock purchases'
'03',Alberta,'Livestock purchases'
'04',Alberta,'Livestock purchases'
'04',Ontario,'Machinery and motor vehicles'
'01',Ontario,'Machinery and motor vehicles'
'02',Ontario,'Machinery and motor vehicles'
'03',Ontario,'Machinery and motor vehicles'
'04',Ontario,'Machinery and motor vehicles'
'01',Ontario,'Machinery and motor vehicles'
'02',Ontario,'Machinery and motor vehicles'
'03',Ontario,'Machinery and motor vehicles'
'04',Ontario,'Machinery and motor vehicles'
'01',Ontario,'Machinery and motor vehicles'
'02',Ontario,'Machinery and motor vehicles'
'03',Ontario,'Machinery and motor vehicles'
'04',Ontario,'Machinery and motor vehicles'
'01',Ontario,'Machinery and motor vehicles'
'02',Ontario,'Machinery and motor vehicles'
'03',Ontario,'Machinery and motor vehicles'
'04',Ontario,'Machinery and motor vehicles'
'01',Ontario,'Machinery and motor vehicles'
'02',Ontario,'Machinery and motor vehicles'
'03',Ontario,'Machinery and motor vehicles'
'04',Ontario,'Machinery and motor vehicles'
'01',Ontario,'Depreciation on machinery and motor vehicles'
'02',Ontario,'Depreciation on machinery and motor vehicles'
'03',Ontario,'Depreciation on machinery and motor vehicles'
'04',Ontario,'Depreciation on machinery and motor vehicles'
'01',Ontario,'Depreciation on machinery and motor vehicles'
'02',Ontario,'Depreciation on machinery and motor vehicles'
'03',Ontario,'Depreciation on machinery and motor vehicles'
'04',Ontario,'Depreciation on machinery and motor vehicles'
'01',Ontario,'Depreciation on machinery and motor vehicles'
'02',Ontario,'Depreciation on machinery and motor vehicles'
'03',Ontario,'Depreciation on machinery and motor vehicles'
'04',Ontario,'Depreciation on machinery and motor vehicles'
'01',Ontario,'Depreciation on machinery and motor vehicles'
'02',Ontario,'Depreciation on machinery and motor vehicles'
'03',Ontario,'Depreciation on machinery and motor vehicles'
'04',Ontario,'Depreciation on machinery and motor vehicles'
'01',Ontario,'Depreciation on machinery and motor vehicles'
'02',Ontario,'Depreciation on machinery and motor vehicles'
'03',Ontario,'Depreciation on machinery and motor vehicles'
'04',Ontario,'Depreciation on machinery and motor vehicles'
'01',Ontario,'Depreciation on machinery and motor vehicles'
'02',Ontario,'Depreciation on machinery and motor vehicles'
'03',Ontario,'Depreciation on machinery and motor vehicles'
'04',Ontario,'Depreciation on machinery and motor vehicles'
'01',Ontario,'Depreciation on machinery and motor vehicles'
'02',Ontario,'Depreciation on machinery and motor vehicles'
'03',Ontario,'Depreciation on machinery and motor vehicles'
'04',Ontario,'Depreciation on machinery and motor vehicles'
'01',Ontario,'Depreciation on machinery and motor vehicles'
'02',Ontario,'Depreciation on machinery and motor vehicles'
'03',Ontario,'Depreciation on machinery and motor vehicles'
'04',Ontario,'Depreciation on machinery and motor vehicles'
'01',Ontario,'Depreciation on machinery and motor vehicles'
'02',Ontario,'Depreciation on machinery and motor vehicles'
'03',Ontario,'Depreciation on machinery and motor vehicles'
'04',Ontario,'Depreciation on machinery and motor vehicles'
'01',Ontario,'Depreciation on machinery and motor vehicles'
'02',Ontario,'Depreciation on machinery and motor vehicles'
'03',Ontario,'Depreciation on machinery and motor vehicles'
'04',Ontario,'Depreciation on machinery and motor vehicles'
'01',Ontario,'Depreciation on machinery and motor vehicles'
'02',Ontario,'Depreciation on machinery and motor vehicles'
'03',Ontario,'Depreciation on machinery and motor vehicles'
'04',Ontario,'Depreciation on machinery and motor vehicles'
'01',Ontario,'Depreciation on machinery'
'02',Ontario,'Depreciation on machinery'
'03',Ontario,'Depreciation on machinery'
'04',Ontario,'Depreciation on machinery'
'01',Ontario,'Depreciation on machinery'
'02',Ontario,'Depreciation on machinery'
'03',Ontario,'Depreciation on machinery'
'04',Ontario,'Depreciation on machinery'
'01',Ontario,'Depreciation on machinery'
'02',Ontario,'Depreciation on machinery'
'03',Ontario,'Depreciation on machinery'
'04',Ontario,'Depreciation on machinery'
'01',Ontario,'Depreciation on machinery'
'02',Ontario,'Depreciation on machinery'
'03',Ontario,'Depreciation on machinery'
'04',Ontario,'Depreciation on machinery'
'01',Ontario,'Depreciation on machinery'
'02',Ontario,'Depreciation on machinery'
'03',Ontario,'Depreciation on machinery'
'04',Ontario,'Depreciation on machinery'
'01',Ontario,'Depreciation on machinery'
'02',Ontario,'Depreciation on machinery'
'03',Ontario,'Depreciation on machinery'
'04',Ontario,'Depreciation on machinery'
'01',Ontario,'Depreciation on machinery'
'02',Ontario,'Depreciation on machinery'
'03',Ontario,'Depreciation on machinery'
'04',Ontario,'Depreciation on machinery'
'01',Ontario,'Depreciation on machinery'
'02',Ontario,'Depreciation on machinery'
'03',Ontario,'Depreciation on machinery'
'04',Ontario,'Depreciation on machinery'
'01',Ontario,'Depreciation on machinery'
'02',Ontario,'Depreciation on machinery'
'03',Ontario,'Depreciation on machinery'
'04',Ontario,'Depreciation on machinery'
'01',Ontario,'Depreciation on machinery'
'02',Ontario,'Depreciation on machinery'
'03',Ontario,'Depreciation on machinery'
'04',Ontario,'Depreciation on machinery'
'01',Ontario,'Depreciation on machinery'
'02',Ontario,'Depreciation on machinery'
'03',Ontario,'Depreciation on machinery'
'04',Ontario,'Depreciation on machinery'
'01',Ontario,'Depreciation on motor vehicles'
'02',Ontario,'Depreciation on motor vehicles'
'03',Ontario,'Depreciation on motor vehicles'
'04',Ontario,'Depreciation on motor vehicles'
'01',Ontario,'Depreciation on motor vehicles'
'02',Ontario,'Depreciation on motor vehicles'
'03',Ontario,'Depreciation on motor vehicles'
'04',Ontario,'Depreciation on motor vehicles'
'01',Ontario,'Depreciation on motor vehicles'
'02',Ontario,'Depreciation on motor vehicles'
'03',Ontario,'Depreciation on motor vehicles'
'02',Manitoba,'Veterinary fees and drugs'
'03',Manitoba,'Veterinary fees and drugs'
'04',Manitoba,'Veterinary fees and drugs'
'01',Manitoba,'Cash wages in animal production'
'02',Manitoba,'Cash wages in animal production'
'03',Manitoba,'Cash wages in animal production'
'04',Manitoba,'Cash wages in animal production'
'01',Manitoba,'Cash wages in animal production'
'02',Manitoba,'Cash wages in animal production'
'03',Manitoba,'Cash wages in animal production'
'04',Manitoba,'Cash wages in animal production'
'01',Manitoba,'Cash wages in animal production'
'02',Manitoba,'Cash wages in animal production'
'03',Manitoba,'Cash wages in animal production'
'04',Manitoba,'Cash wages in animal production'
'01',Manitoba,'Cash wages in animal production'
'02',Manitoba,'Cash wages in animal production'
'03',Manitoba,'Cash wages in animal production'
'04',Manitoba,'Cash wages in animal production'
'01',Manitoba,'Cash wages in animal production'
'02',Manitoba,'Cash wages in animal production'
'03',Manitoba,'Cash wages in animal production'
'04',Manitoba,'Cash wages in animal production'
'01',Manitoba,'Cash wages in animal production'
'02',Manitoba,'Cash wages in animal production'
'03',Manitoba,'Cash wages in animal production'
'04',Manitoba,'Cash wages in animal production'
'01',Manitoba,'Cash wages in animal production'
'02',Manitoba,'Cash wages in animal production'
'03',Manitoba,'Cash wages in animal production'
'04',Manitoba,'Cash wages in animal production'
'01',Manitoba,'Cash wages in animal production'
'02',Manitoba,'Cash wages in animal production'
'03',Manitoba,'Cash wages in animal production'
'04',Manitoba,'Cash wages in animal production'
'01',Manitoba,'Cash wages in animal production'
'02',Manitoba,'Cash wages in animal production'
'03',Manitoba,'Cash wages in animal production'
'04',Manitoba,'Cash wages in animal production'
'01',Manitoba,'Cash wages in animal production'
'02',Manitoba,'Cash wages in animal production'
'03',Manitoba,'Cash wages in animal production'
'04',Manitoba,'Cash wages in animal production'
'01',Manitoba,'Cash wages in animal production'
'02',Manitoba,'Cash wages in animal production'
'03',Manitoba,'Cash wages in animal production'
'04',Manitoba,'Cash wages in animal production'
'01',Manitoba,'Animalrelated custom work'
'02',Manitoba,'Animalrelated custom work'
'03',Manitoba,'Animalrelated custom work'
'04',Manitoba,'Animalrelated custom work'
'01',Manitoba,'Animalrelated custom work'
'02',Manitoba,'Animalrelated custom work'
'03',Manitoba,'Animalrelated custom work'
'04',Manitoba,'Animalrelated custom work'
'01',Manitoba,'Animalrelated custom work'
'02',Manitoba,'Animalrelated custom work'
'03',Manitoba,'Animalrelated custom work'
'04',Manitoba,'Animalrelated custom work'
'01',Manitoba,'Animalrelated custom work'
'02',Manitoba,'Animalrelated custom work'
'03',Manitoba,'Animalrelated custom work'
'04',Manitoba,'Animalrelated custom work'
'01',Manitoba,'Animalrelated custom work'
'02',Manitoba,'Animalrelated custom work'
'03',Manitoba,'Animalrelated custom work'
'04',Manitoba,'Animalrelated custom work'
'01',Manitoba,'Animalrelated custom work'
'02',Manitoba,'Animalrelated custom work'
'03',Manitoba,'Animalrelated custom work'
'04',Manitoba,'Animalrelated custom work'
'01',Manitoba,'Animalrelated custom work'
'02',Manitoba,'Animalrelated custom work'
'03',Manitoba,'Animalrelated custom work'
'04',Manitoba,'Animalrelated custom work'
'01',Manitoba,'Animalrelated custom work'
'02',Manitoba,'Animalrelated custom work'
'03',Manitoba,'Animalrelated custom work'
'04',Manitoba,'Animalrelated custom work'
'01',Manitoba,'Animalrelated custom work'
'02',Manitoba,'Animalrelated custom work'
'03',Manitoba,'Animalrelated custom work'
'04',Manitoba,'Animalrelated custom work'
'01',Manitoba,'Animalrelated custom work'
'02',Manitoba,'Animalrelated custom work'
'03',Manitoba,'Animalrelated custom work'
'04',Manitoba,'Animalrelated custom work'
'01',Manitoba,'Animalrelated custom work'
'02',Manitoba,'Animalrelated custom work'
'03',Manitoba,'Animalrelated custom work'
'04',Manitoba,'Animalrelated custom work'
'01',Saskatchewan,'Farm input total'
'02',Saskatchewan,'Farm input total'
'03',Saskatchewan,'Farm input total'
'04',Saskatchewan,'Farm input total'
'01',Saskatchewan,'Farm input total'
'02',Saskatchewan,'Farm input total'
'03',Saskatchewan,'Farm input total'
'04',Saskatchewan,'Farm input total'
'01',Saskatchewan,'Farm input total'
'02',Saskatchewan,'Farm input total'
'03',Saskatchewan,'Farm input total'
'04',Saskatchewan,'Farm input total'
'01',Saskatchewan,'Farm input total'
'02',Saskatchewan,'Farm input total'
'03',Saskatchewan,'Farm input total'
'04',Saskatchewan,'Farm input total'
'01',Saskatchewan,'Farm input total'
'02',Saskatchewan,'Farm input total'
'03',Saskatchewan,'Farm input total'
'04',Saskatchewan,'Farm input total'
'01',Saskatchewan,'Farm input total'
'02',Saskatchewan,'Farm input total'
'03',Saskatchewan,'Farm input total'
'04',Saskatchewan,'Farm input total'
'01',Saskatchewan,'Farm input total'
'02',Saskatchewan,'Farm input total'
'03',Saskatchewan,'Farm input total'
'04',Saskatchewan,'Farm input total'
'01',Saskatchewan,'Farm input total'
'02',Saskatchewan,'Farm input total'
'03',Saskatchewan,'Farm input total'
'04',Saskatchewan,'Farm input total'
'01',Saskatchewan,'Farm input total'
'02',Saskatchewan,'Farm input total'
'03',Saskatchewan,'Farm input total'
'04',Saskatchewan,'Farm input total'
'01',Saskatchewan,'Farm input total'
'02',Saskatchewan,'Farm input total'
'03',Saskatchewan,'Farm input total'
'04',Saskatchewan,'Farm input total'
'01',Saskatchewan,'Farm input total'
'02',Saskatchewan,'Farm input total'
'03',Saskatchewan,'Farm input total'
'04',Saskatchewan,'Farm input total'
'01',Saskatchewan,'Buldings'
'02',Saskatchewan,'Buldings'
'01',Alberta,'Livestock purchases'
'02',Alberta,'Livestock purchases'
'03',Alberta,'Livestock purchases'
'04',Alberta,'Livestock purchases'
'01',Alberta,'Livestock purchases'
'02',Alberta,'Livestock purchases'
'03',Alberta,'Livestock purchases'
'04',Alberta,'Livestock purchases'
'01',Alberta,'Cattle'
'02',Alberta,'Cattle'
'03',Alberta,'Cattle'
'04',Alberta,'Cattle'
'01',Alberta,'Cattle'
'02',Alberta,'Cattle'
'03',Alberta,'Cattle'
'04',Alberta,'Cattle'
'01',Alberta,'Cattle'
'02',Alberta,'Cattle'
'03',Alberta,'Cattle'
'04',Alberta,'Cattle'
'01',Alberta,'Cattle'
'02',Alberta,'Cattle'
'03',Alberta,'Cattle'
'04',Alberta,'Cattle'
'01',Alberta,'Cattle'
'02',Alberta,'Cattle'
'03',Alberta,'Cattle'
'04',Alberta,'Cattle'
'01',Alberta,'Cattle'
'02',Alberta,'Cattle'
'03',Alberta,'Cattle'
'04',Alberta,'Cattle'
'01',Alberta,'Cattle'
'02',Alberta,'Cattle'
'03',Alberta,'Cattle'
'04',Alberta,'Cattle'
'01',Alberta,'Cattle'
'02',Alberta,'Cattle'
'03',Alberta,'Cattle'
'04',Alberta,'Cattle'
'01',Alberta,'Cattle'
'02',Alberta,'Cattle'
'03',Alberta,'Cattle'
'04',Alberta,'Cattle'
'01',Alberta,'Cattle'
'02',Alberta,'Cattle'
'03',Alberta,'Cattle'
'04',Alberta,'Cattle'
'01',Alberta,'Cattle'
'02',Alberta,'Cattle'
'03',Alberta,'Cattle'
'04',Alberta,'Cattle'
'01',Alberta,Hogs
'02',Alberta,Hogs
'03',Alberta,Hogs
'04',Alberta,Hogs
'01',Alberta,Hogs
'02',Alberta,Hogs
'03',Alberta,Hogs
'04',Alberta,Hogs
'01',Alberta,Hogs
'02',Alberta,Hogs
'03',Alberta,Hogs
'04',Alberta,Hogs
'01',Alberta,Hogs
'02',Alberta,Hogs
'03',Alberta,Hogs
'04',Alberta,Hogs
'01',Alberta,Hogs
'02',Alberta,Hogs
'03',Alberta,Hogs
'04',Alberta,Hogs
'01',Alberta,Hogs
'02',Alberta,Hogs
'03',Alberta,Hogs
'04',Alberta,Hogs
'01',Alberta,Hogs
'02',Alberta,Hogs
'03',Alberta,Hogs
'04',Alberta,Hogs
'01',Alberta,Hogs
'02',Alberta,Hogs
'03',Alberta,Hogs
'04',Alberta,Hogs
'01',Alberta,Hogs
'02',Alberta,Hogs
'03',Alberta,Hogs
'04',Alberta,Hogs
'01',Alberta,Hogs
'02',Alberta,Hogs
'03',Alberta,Hogs
'04',Alberta,Hogs
'01',Alberta,Hogs
'02',Alberta,Hogs
'03',Alberta,Hogs
'04',Alberta,Hogs
'01',Alberta,Poultry
'02',Alberta,Poultry
'03',Alberta,Poultry
'04',Alberta,Poultry
'01',Alberta,Poultry
'02',Alberta,Poultry
'03',Alberta,Poultry
'04',Alberta,Poultry
'01',Alberta,Poultry
'02',Alberta,Poultry
'03',Alberta,Poultry
'04',Alberta,Poultry
'01',Alberta,Poultry
'02',Alberta,Poultry
'03',Alberta,Poultry
'04',Alberta,Poultry
'01',Alberta,Poultry
'02',Alberta,Poultry
'03',Alberta,Poultry
'04',Alberta,Poultry
'01',Alberta,Poultry
'02',Alberta,Poultry
'03',Alberta,Poultry
'04',Alberta,Poultry
'01',Alberta,Poultry
'02',Alberta,Poultry
'03',Alberta,Poultry
'04',Alberta,Poultry
'01',Alberta,Poultry
'02',Alberta,Poultry
'03',Alberta,Poultry
'04',Alberta,Poultry
'01',Alberta,Poultry
'02',Alberta,Poultry
'03',Alberta,Poultry
'04',Alberta,Poultry
'01',Alberta,Poultry
'02',Alberta,Poultry
'03',Alberta,Poultry
'04',Alberta,Poultry
'01',Alberta,Poultry
'02',Alberta,Poultry
'03',Alberta,Poultry
'04',Alberta,Poultry
'01',Alberta,'Commercial feed'
'02',Alberta,'Commercial feed'
'03',Alberta,'Commercial feed'
'04',Alberta,'Commercial feed'
'01',Alberta,'Commercial feed'
'02',Alberta,'Commercial feed'
'03',Alberta,'Commercial feed'
'04',Alberta,'Commercial feed'
'01',Alberta,'Commercial feed'
'02',Alberta,'Commercial feed'
'03',Alberta,'Commercial feed'
'04',Alberta,'Commercial feed'
'01',Alberta,'Commercial feed'
'02',Alberta,'Commercial feed'
'03',Alberta,'Commercial feed'
'04',Alberta,'Commercial feed'
'01',Alberta,'Commercial feed'
'02',Alberta,'Commercial feed'
'03',Alberta,'Commercial feed'
'04',Alberta,'Commercial feed'
'01',Alberta,'Commercial feed'
'02',Alberta,'Commercial feed'
'03',Alberta,'Commercial feed'
'04',Alberta,'Commercial feed'
'01',Alberta,'Commercial feed'
'02',Alberta,'Commercial feed'
'03',Alberta,'Commercial feed'
'04',Alberta,'Commercial feed'
'01',Alberta,'Commercial feed'
'02',Alberta,'Commercial feed'
'03',Alberta,'Commercial feed'
'04',Alberta,'Commercial feed'
'01',Alberta,'Commercial feed'
'02',Alberta,'Commercial feed'
'03',Alberta,'Commercial feed'
'04',Alberta,'Commercial feed'
'01',Alberta,'Commercial feed'
'02',Alberta,'Commercial feed'
'03',Alberta,'Commercial feed'
'04',Alberta,'Commercial feed'
'01',Alberta,'Commercial feed'
'02',Alberta,'Commercial feed'
'03',Alberta,'Commercial feed'
'04',Alberta,'Commercial feed'
'01',Alberta,'Prepared feed'
'02',Alberta,'Prepared feed'
'03',Alberta,'Prepared feed'
'04',Alberta,'Prepared feed'
'01',Alberta,'Prepared feed'
'02',Alberta,'Prepared feed'
'03',Alberta,'Prepared feed'
'04',Alberta,'Prepared feed'
'01',Alberta,'Prepared feed'
'02',Alberta,'Prepared feed'
'03',Alberta,'Prepared feed'
'04',Alberta,'Prepared feed'
'01',Alberta,'Prepared feed'
'02',Alberta,'Prepared feed'
'03',Alberta,'Prepared feed'
'04',Alberta,'Prepared feed'
'01',Alberta,'Prepared feed'
'02',Alberta,'Prepared feed'
'03',Alberta,'Prepared feed'
'04',Alberta,'Prepared feed'
'01',Alberta,'Prepared feed'
'02',Alberta,'Prepared feed'
'03',Alberta,'Prepared feed'
'04',Alberta,'Prepared feed'
'04',Ontario,'Depreciation on motor vehicles'
'01',Ontario,'Depreciation on motor vehicles'
'02',Ontario,'Depreciation on motor vehicles'
'03',Ontario,'Depreciation on motor vehicles'
'04',Ontario,'Depreciation on motor vehicles'
'01',Ontario,'Depreciation on motor vehicles'
'02',Ontario,'Depreciation on motor vehicles'
'03',Ontario,'Depreciation on motor vehicles'
'04',Ontario,'Depreciation on motor vehicles'
'01',Ontario,'Depreciation on motor vehicles'
'02',Ontario,'Depreciation on motor vehicles'
'03',Ontario,'Depreciation on motor vehicles'
'04',Ontario,'Depreciation on motor vehicles'
'01',Ontario,'Depreciation on motor vehicles'
'02',Ontario,'Depreciation on motor vehicles'
'03',Ontario,'Depreciation on motor vehicles'
'04',Ontario,'Depreciation on motor vehicles'
'01',Ontario,'Depreciation on motor vehicles'
